AccountID,AccountName,AccountType,Industry,ParentAccountID,City,State,Website,GSTIN,DUNS,ParentDUNS,KN_Designation,EstimatedFleetSize,OwnerUserID,CreatedOn
ACC-02377,Emerald Commute Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,emeraldcommutesolution.com,29CJVFE7595Q1ZB,,,,39,USR-202,2022-12-11 11:51:05
ACC-02378,Tulasi Car Rentals,Car Rental & Self-Drive,Car Rental,,Mangalore,Karnataka,tulasicarrentals.co.in,29RQEPT7331M1ZP,,,Named,11,USR-209,2021-06-01 12:56:44
ACC-02379,Garuda Travels LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,garudatravels.in,29ZEEFG7349O1ZQ,,,,13,USR-206,2020-05-28 09:46:57
ACC-02380,Mahalakshmi Corporate Mobility Ltd,Employee Transport Services,Transportation,,Bengaluru,Karnataka,mahalakshmicorporatemo.co.in,29ABLCM7519D1Z5,,,Named,34,USR-216,2025-12-15 13:27:10
ACC-02381,Agriculture Department Office - Mysuru,Government / PSU,Government,,Bengaluru,Karnataka,,29GYFGA0733X1Z7,,,,73,USR-203,2020-04-22 16:56:38
ACC-02382,Sapphire Employee Transport Solutions Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,sapphireemployeetransp.in,29XKJCS2249S1Z7,874982342,,,99,USR-204,2018-10-14 01:05:36
ACC-02383,Metro Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,metrocorporatemobility.com,29FKSCM5194B1ZI,615302623,,Named,82,USR-204,2020-02-26 07:11:53
ACC-02384,Vasudha Tours & Travels LLP,Cab Fleet Operator,,,Bengaluru,Karnataka,vasudhatourstravels.in,29JLRFV4726Q1Z4,,,,17,USR-206,2024-07-23 07:11:37
ACC-02385,Royal Cabs,Cab Fleet Operator,Transportation Services,,Bengaluru ,Karnataka,royalcabs.in,29TXPPR4189Z1Z0,,,,18,USR-206,2025-10-01 05:41:39
ACC-02386,Trishul Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,trishulstafftransports.in,,,,,164,USR-216,2021-07-19 21:13:40
ACC-02387,Suvarna Commute Solutions Pvt Ltd,Employee Transport Services,Transportation,,Davanagere,Karnataka,suvarnacommutesolution.in,29WMSCS3720S1Z1,896425359,,,239,USR-216,2026-04-09 23:19:26
ACC-02388,Horizon Car Hire Pvt Ltd,Car Rental & Self-Drive,Car Rental,,Bengaluru,Karnataka,horizoncarhire.com,29TCDCH9789K1ZY,,,,14,USR-202,2026-04-20 02:57:02
ACC-02389,Rural Development Office - Kalaburagi,Government / PSU,Govt.,,Bengaluru,Karnataka,,29TMYGR8427Q1ZH,,,,126,USR-216,2026-05-11 00:13:51
ACC-02390,Agriculture Department Office - Bengaluru Urban,Government / PSU,Government,,Bengaluru,Karnataka,,29RVDGA1512R1ZL,,,Key,30,USR-198,2020-04-14 04:49:23
ACC-02391,Karavali Mobility Services LLP,Employee Transport Services,Transportation Services,,Mysuru,Karnataka,karavalimobilityservic.in,29LEBFK2897A1ZT,251866683,,,165,USR-216,2019-03-25 09:24:31
ACC-02392,Vijaya Supermarts Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,vijayasupermarts.co.in,29VCKCV 0218D1ZS,,,,8,USR-216,2021-01-16 11:41:10
ACC-02393,Suvarna Medical Trust,Hospitals & Education,Healthcare,,Tumakuru,Karnataka,suvarnamedicaltrust.co.in,29NMJTS9622K1ZN,210446914,,Named,14,USR-214,2025-05-22 22:37:09
ACC-02394,Sterling Taxi Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,sterlingtaxiservices.in,29YTGPS0419W120,,,,10,USR-206,2018-12-27 13:49:33
ACC-02395,Shubham Cabs,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,shubhamcabs.in,29KYRPS1699L1ZV,,,,44,USR-211,2025-11-30 11:24:47
ACC-02396,Bluechip Hospital Pvt Ltd,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,bluechiphospital.com,29CAICB7455O1ZT,,,Named,6,USR-204,2026-01-22 03:41:16
ACC-02397,Akshaya Hospital,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,akshayahospital.co.in,29DMATA5283A1Z8,,,,18,USR-209,2019-02-18 07:53:47
ACC-02398,Sai Krupa Infotech Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,saikrupainfotech.co.in,29PFWCS2965H1ZT,462837856,,,46,USR-201,2021-09-08 10:34:28
ACC-02399,Shubham Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,shubhamemployeetranspo.com,29VTYFS1260S1ZD,,,,97,USR-216,2020-05-08 15:48:31
ACC-02400,Akshaya Engineering Works Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,akshayaengineeringwork.co.in,29RSHCA7333N1ZO,,,,8,USR-202,2024-11-25 04:06:27
ACC-02401,Samruddhi Finance Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Mangalore,Karnataka,samruddhifinance.com,29PEYCS8559P1Z2,397986957,,,10,USR-206,2023-08-18 21:10:58
ACC-02402,Vasudha Capital LLP,Corporate (Staff & Executive Cars),Banking & Financial Services,,Udupi,Karnataka,vasudhacapital.in,29ooyfv3324t1zo,,,,18,USR-202,2025-12-23 23:49:43
ACC-02403,Kaveri Taxi Services LLP,Cab Fleet Operator,Transportation Services,,Shivamogga,Karnataka,kaveritaxiservices.com,29VLFFK1377J1ZS,,,,17,USR-211,2021-03-20 20:27:31
ACC-02404,Lotus Capital LLP,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,lotuscapital.co.in,,114516979,,,5,USR-211,2025-10-09 00:48:17
ACC-02405,Krishna Taxi Services LLP,Cab Fleet Operator,Transportation Services,,Bangalore,Karnataka,krishnataxiservices.com,29ANSFK4060W1ZC,727745868,,Named,31,USR-202,2022-07-23 03:24:41
ACC-02406,Sharada Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,sharadatravels.in,29HXSCS3070L1Z5,,,,46,USR-209,2021-02-04 18:23:11
ACC-02407,District Collectorate - Vijayapura,Government / PSU,Government,,Bengaluru,Karnataka,,29YJUGD0210K1Z3,,,Named,28,USR-202,2018-12-03 00:57:02
ACC-02408,Samruddhi Leasing LLP,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,samruddhileasing.in,29EIXFS9471H1ZJ,759604180,,Named,447,USR-210,2020-06-15 17:18:29
ACC-02409,Amrutha Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,amruthafleetservices.in,29CFTCA1625M1ZT,,,,121,USR-209,2020-03-07 17:31:02
ACC-02410,Sharada Polymers Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,sharadapolymersltd.in,29AURCS9830H1ZG,,,,20,USR-202,2026-01-11 18:17:45
ACC-02411,Bharath Tours & Travels,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,bharathtourstravels.in,29baypb4249u1zh,,,,25,USR-212,2021-01-15 09:06:04
ACC-02412,Vasudha Institute of Technology,Hospitals & Education,Education,,Bengaluru,Karnataka,vasudhainstituteoftech.com,29XWITV0168R1ZM,448849959,,,7,USR-202,2026-03-21 23:23:58
ACC-02413,Vishwa College,Hospitals & Education,Education,,Bengaluru,Karnataka,vishwacollege.com,29NYCTV6561F1ZE,176295330,,,7,USR-216,2026-08-11 10:11:18
ACC-02414,Sri Lakshmi Cabs Pvt Ltd,Cab Fleet Operator,Transportation Services,,Mangaluru,Karnataka,srilakshmicabs.com,29YKICS7139T1ZY,,,,23,USR-211,2022-11-23 01:15:38
ACC-02415,Greenline Cab Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,greenlinecabservices.in,29LWKCG7633X1ZQ,,,,13,USR-202,2025-06-13 02:18:44
ACC-02416,Rural Development Office - Dakshina Kannada,Government / PSU,Govt,,Mysuru,Karnataka,,29PTMGR2453G1ZE,,,,59,USR-206,2020-10-10 00:45:47
ACC-02417,Sterling Hotels & Resorts,Hotels & Travel,Hospitality,,Udupi,Karnataka,sterlinghotelsresorts.co.in,29XEFPS4055X1ZN,387105543,,,3,USR-206,2025-10-28 16:19:11
ACC-02418,Malnad Credit Services Pvt Ltd,Corporate (Staff & Executive Cars),Banking & Financial Services,,Bengaluru,Karnataka,malnadcreditservices.com,29DGTCM7128V1ZM,963993410,,,12,USR-216,2025-04-08 15:06:34
ACC-02419,Agriculture Department Office - Dharwad,Government / PSU,Govt.,,Bengaluru,Karnataka,,29OKUGA7115P1ZM,,,Key,46,USR-197,2023-03-01 20:14:02
ACC-02420,Bharath Infra Projects Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,bharathinfraprojects.co.in,29VJVCB9802T1Z9,,,,15,USR-206,2022-05-25 12:13:12
ACC-02421,Omkar Hotels & Resorts,Hotels & Travel,Hospitality,,Mysuru,Karnataka,omkarhotelsresorts.in,29IJBPO5185C1ZX,285238695,,,16,USR-209,2021-06-04 16:46:42
ACC-02422,Trishul Fleet Services LLP,Cab Fleet Operator,Transportation Services,,Belagavi,Karnataka,trishulfleetservices.com,29KKWFT7681P1ZS,,,,28,USR-204,2020-01-19 19:12:52
ACC-02423,Tulasi Retail Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,udupi,Karnataka,tulasiretail.co.in,29CZICT9690B1ZE,855100639,,,7,USR-204,2019-09-06 16:32:37
ACC-02424,Horizon Hospitality Services LLP,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,horizonhospitalityserv.co.in,29YQEFH5118D1Z1,,,,17,USR-206,2025-10-06 08:30:17
ACC-02425,Trishul Medical Trust Pvt Ltd,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,trishulmedicaltrust.in,29BSNCT6273Y1ZO,,,,4,USR-208,2019-06-28 16:54:29
ACC-02426,Bluechip Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking,,Bengaluru,Karnataka,bluechipfleetleasing.co.in,29NIRCB7300E1Z,571508703,,,340,USR-202,2019-02-28 02:41:09
ACC-02427,Nakshatra Polymers Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,nakshatrapolymers.in,29GFBCN8754I1ZI,961993451,,Named,10,USR-214,2020-08-17 03:32:00
ACC-02428,Sri Lakshmi Commute Solutions LLP,Employee Transport Services,Transportation Services,,Mangaluru,Karnataka,srilakshmicommutesolut.in,29CNVFS7259E1ZL,,,,255,USR-214,2022-12-17 06:23:27
ACC-02429,Zenith Fleet Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,zenithfleetservices.in,29LODPZ4456Y1Z2,818307958,,,126,USR-213,2021-07-07 16:45:56
ACC-02430,Brindavan Precision Components Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bangalore,Karnataka,brindavanprecisioncomp.co.in,29QKRCB6246U1ZE,993921608,,,4,USR-211,2019-03-11 07:37:01
ACC-02431,Omkar Healthcare Products LLP,Corporate (Staff & Executive Cars),Pharmaceuticals,,Tumakuru,Karnataka,omkarhealthcareproduct.co.in,29BLUFO9188A1ZV,,,,13,USR-212,2022-06-27 20:57:32
ACC-02432,Brindavan Cab Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,brindavancabservices.co.in,29VOLPB9351B1ZF,,,,22,USR-202,2026-04-17 09:59:36
ACC-02433,Yashas Car Rentals Pvt Ltd,Car Rental & Self-Drive,,,Belagavi,Karnataka,yashascarrentals.com,29PYFCY2216T1ZS,,,,46,USR-202,2025-02-03 02:54:53
ACC-02434,Greenline Hospitality Services LLP,Hotels & Travel,Hospitality,,Bengaluru,Karnataka,greenlinehospitalityse.com,29IWCFG2222T1ZK,,,,7,USR-208,2025-10-07 12:01:23
ACC-02435,Deccan Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,deccanemployeetranspor.com,29VTNFD1731N1ZD,171929928,,,96,USR-206,2022-05-11 15:52:30
ACC-02436,Samruddhi Rent-a-Car Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,samruddhirentacar.in,29FRGCS4997O1Z3,167458210,,,11,USR-214,2026-08-09 17:14:22
ACC-02437,Police Motor Transport Unit - Chitradurga,Government / PSU,Government,,Bengaluru,Karnataka,,29THPGP4179Q1Z2,,,,32,USR-206,2023-05-20 14:04:36
ACC-02438,Mahalakshmi Fleet Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,mahalakshmifleetservic.com,29RIFPM1803F1Z8,,,,34,USR-208,2020-09-18 18:38:09
ACC-02439,Sri Ganesh Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,sriganeshtravels.com,,,,,26,USR-206,2026-09-16 18:15:05
ACC-02440,Lotus Public School,Hospitals & Education,Education,,Shivamogga,Karnataka,lotuspublicschool.in,29OCBTL1947N1ZK,289372247,,,10,USR-214,2019-11-15 07:56:46
ACC-02441,Vijaya Infotech Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,vijayainfotech.in,29VOYCV7539F1ZZ,,,,9,USR-208,2019-09-11 21:21:27
ACC-02442,Chaitanya Self Drive Cars LLP,Car Rental & Self-Drive,Automotive Rental,,Tumakuru,Karnataka,chaitanyaselfdrivecars.in,29WXPFC9543W1Z3,,,Named,80,USR-211,2024-01-11 03:12:56
ACC-02443,Kodagu Infra Projects Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Mangaluru,Karnataka,kodaguinfraprojects.co.in,29DOUCK6257B1Z7,355068519,,,4,USR-208,2026-01-09 01:43:35
ACC-02444,Maruthi Nagar Medical Trust,Hospitals & Education,Healthcare,,Hubballi,Karnataka,maruthinagarmedicaltru.co.in,29CEJTM6081W1ZY,673591695,,,9,USR-211,2026-09-21 15:45:28
ACC-02445,Tulasi Industries Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,tulasiindustriesltd.co.in,29PTCCT2696H1ZF,,,,33,USR-208,2026-03-29 04:31:42
ACC-02446,Kaveri Developers Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Hubballi,Karnataka,kaveridevelopers.com,29DCNCK1716P1ZO,357657456,,Named,13,USR-216,2025-07-05 23:46:06
ACC-02447,Srinidhi Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,srinidhifleetleasing.in,29YRCCS3316N1ZF,479374485,,,163,USR-208,2022-07-22 17:02:54
ACC-02448,Sai Krupa Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Bengaluru,Karnataka,saikrupaleasing.com,29WUFCS9735R1ZH,,,Named,236,USR-206,2021-11-20 19:44:27
ACC-02449,Metro Polymers Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru ,Karnataka,metropolymersltd.in,29AFDCM2765V1Z6,,,,9,USR-206,2025-07-28 10:24:40
ACC-02450,Rural Development Office - Ramanagara,Government / PSU,Government,,Bengaluru,Karnataka,,29GTJGR9378N1ZP,,,Named,19,USR-213,2023-09-18 00:36:12
ACC-02451,Ujwal College Pvt Ltd,Hospitals & Education,Education,,Bengaluru,Karnataka,ujwalcollege.co.in,29VZACU6537W1Z7,,,,7,USR-216,2021-09-28 05:35:27
ACC-02452,Skyline Auto Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Tumakuru,Karnataka,skylineautoleasing.com,29VOECS3209I1ZW,358694989,,,469,USR-209,2021-07-30 18:22:28
ACC-02453,Sharada Travels,Cab Fleet Operator,Transportation Services,,Mangalore,Karnataka,sharadatravels.in,,,,,18,USR-209,2021-04-01 08:47:04
ACC-02454,Airavata Polymers Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Mangaluru,Karnataka,airavatapolymers.com,29ESVCA2076S1ZF,,,,14,USR-216,2024-09-27 11:05:13
ACC-02455,Skyline Medical Trust Pvt Ltd,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,skylinemedicaltrust.co.in,29BJKCS9718A1ZJ,,,Named,17,USR-207,2022-04-13 09:54:32
ACC-02456,Emerald Corporate Mobility Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,emeraldcorporatemobili.com,29MYDCE5117M1ZP,,,,56,USR-214,2020-08-13 00:31:17
ACC-02457,Urbanline Public School,Hospitals & Education,Education,,Mangaluru,Karnataka,urbanlinepublicschool.co.in,29ZTITU9024V1ZE,525569339,,Named,15,USR-204,2026-07-25 00:28:37
ACC-02458,Sharada Constructions Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,sharadaconstructions.com,29FRXCS7636K1Z4,694430880,,,15,USR-202,2022-12-08 21:54:49
ACC-02459,Kaveri Mobility Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,kaverimobilityservices.co.in,29EDDCK9671F1ZU,298797343,,,61,USR-206,2019-05-27 21:27:23
ACC-02460,Suvarna Public School,Hospitals & Education,Education,,Bengaluru,Karnataka,suvarnapublicschool.com,29TLRTS9967V1Z9,396782953,,,6,USR-201,2023-08-14 01:33:02
ACC-02461,Chaitanya Cabs,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,chaitanyacabs.in,,,,,16,USR-214,2026-03-29 01:30:32
ACC-02462,Evergreen Engineering Works Pvt Ltd,Corporate (Staff & Executive Cars),Manufacturing,,Bengaluru,Karnataka,evergreenengineeringwo.co.in,29VTNCE5340T1Z1,792561893,,,7,USR-204,2021-10-08 00:40:21
ACC-02463,Bluechip Developers Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Hubballi,Karnataka,bluechipdevelopers.co.in,29MWNCB7393F1ZJ,,,,29,USR-208,2025-08-03 20:06:00
ACC-02464,Yashas Travels Pvt Ltd,Cab Fleet Operator,Transportation Services,,bengaluru,Karnataka,yashastravels.co.in,29MBFCY8156E1ZI,,,,32,USR-214,2022-10-24 17:36:45
ACC-02465,Ujwal Software Solutions Pvt Ltd,Corporate (Staff & Executive Cars),Information Technology,,Bengaluru,Karnataka,ujwalsoftwaresolutions.com,29ZXGCU6078Q1Z9,756479341,,,2,USR-206,2021-05-25 04:30:10
ACC-02466,Urbanline Mobility Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,urbanlinemobilityservi.co.in,29PAYCU9405X1Z5,290696133,,Key,80,USR-197,2021-04-15 02:55:32
ACC-02467,Namma Cabs,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,nammacabs.in,29DDLPN4261G1Z7,823678460,,Key,11,USR-198,2021-01-26 21:43:38
ACC-02468,Horizon Staff Transport Services Pvt Ltd,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,horizonstafftransports.co.in,29WVMCH2660S1ZV,265407826,,Named,272,USR-211,2021-07-16 03:57:36
ACC-02469,Tulasi Taxi Services Pvt Ltd,Cab Fleet Operator,Transportation,,Mysuru,Karnataka,tulasitaxiservices.in,29OTUCT8427X1Z4,,,Named,46,USR-216,2025-08-03 12:54:15
ACC-02470,Annapoorna Traders LLP,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,annapoornatraders.com,29JUYFA6074U1ZN,499447842,,,13,USR-206,2026-01-07 02:31:40
ACC-02471,Kaveri Diagnostics Pvt Ltd,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,kaveridiagnostics.in,29QCQCK9601T1ZS,,,,3,USR-206,2025-07-01 12:02:19
ACC-02472,Emerald Fleet Services Pvt Ltd,Cab Fleet Operator,Transportation Services,,Belagavi,Karnataka,emeraldfleetservices.co.in,29HNECE2578R1ZU,,,Named,35,USR-211,2026-07-28 08:35:01
ACC-02473,Evergreen Medical Trust,Hospitals & Education,Healthcare,,Bengaluru,Karnataka,evergreenmedicaltrust.co.in,29MWMTE8099G1ZB,169033832,,,16,USR-204,2026-07-13 01:37:12
ACC-02474,Greenline Cab Services LLP,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,greenlinecabservices.com,29FOHFG 8980Q1ZB,,,,40,USR-211,2018-10-08 18:23:05
ACC-02475,Karavali Self Drive Cars Pvt Ltd,Car Rental & Self-Drive,Rental,,Bengaluru,Karnataka,karavaliselfdrivecars.com,29HFTCK8806K1Z5,,,,68,USR-211,2021-12-06 12:26:28
ACC-02476,Kaveri Builders Pvt Ltd,Corporate (Staff & Executive Cars),Construction & Real Estate,,Bengaluru,Karnataka,kaveribuilders.co.in,29QIWCK9070F1ZV,,,,17,USR-216,2025-06-08 04:04:36
ACC-02477,Prime Supermarts Pvt Ltd,Corporate (Staff & Executive Cars),Retail,,Bengaluru,Karnataka,primesupermarts.com,29BCSCP1922G1ZZ,407045175,,,29,USR-216,2025-07-31 11:55:31
ACC-02478,Aadhya Hotels & Resorts Pvt Ltd,Hotels & Travel,Hospitality,,Mysuru,Karnataka,aadhyahotelsresorts.com,29XCVCA7147J1Z5,,,,5,USR-204,2026-03-23 14:08:42
ACC-02479,Suvarna Cab Services,Cab Fleet Operator,Transportation Services,,Tumakuru,Karnataka,suvarnacabservices.co.in,29KAGPS6907W1Z4,,,,9,USR-213,2023-01-22 10:05:39
ACC-02480,Mahalakshmi Rent-a-Car,Car Rental & Self-Drive,Automotive Rental,,Bengaluru,Karnataka,mahalakshmirentacar.com,29MLBPM0585Q1Z4,,,,20,USR-214,2026-06-23 17:13:46
ACC-02481,Elite Cab Services,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,elitecabservices.co.in,29XNVPE2394P1ZC,,,,40,USR-205,2022-12-26 00:46:10
ACC-02482,Malnad Infotech Pvt Ltd,Corporate (Staff & Executive Cars),I.T.,,Bengaluru,Karnataka,malnadinfotech.in,29GRUCM8696F1Z9,861939664,,,19,USR-216,2022-09-13 00:41:26
ACC-02483,Zenith Car Rentals Pvt Ltd,Car Rental & Self-Drive,Automotive Rental,,Shivamogga,Karnataka,zenithcarrentals.com,29WEQCZ0922O1ZN,134050092,,,28,USR-211,2026-02-18 18:32:35
ACC-02484,Unity Cabs LLP,Cab Fleet Operator,Transportation Services,,Hubballi,Karnataka,unitycabs.com,29PMHFU5072Q1Z6,,,Named,18,USR-208,2026-05-01 08:01:14
ACC-02485,Skyline Self Drive Cars Pvt Ltd,Car Rental & Self-Drive,Rental,,Belagavi,Karnataka,skylineselfdrivecars.com,29FDKCS4851H1ZM,194726105,,,71,USR-206,2024-08-13 21:16:00
ACC-02486,Vasudha Tours & Travels,Cab Fleet Operator,Transportation Services,,Mysuru,Karnataka,vasudhatourstravels.com,29KOHPV9316G1Z3,,,,52,USR-202,2020-12-21 06:49:11
ACC-02487,Trishul Travels LLP,Cab Fleet Operator,Transport,,Bengaluru,Karnataka,trishultravels.com,29ZPLFT6227Q1ZO,,,,79,USR-208,2025-10-01 02:03:17
ACC-02488,Vishwa Healthcare Products Pvt Ltd,Corporate (Staff & Executive Cars),Pharmaceuticals,,Mysuru,Karnataka,vishwahealthcareproduc.in,29OFUCV4485E1ZW,,,,17,USR-202,2024-09-05 19:04:03
ACC-02489,Mahalakshmi Traders Pvt Ltd,Corporate (Staff & Executive Cars),,,Bengaluru,Karnataka,mahalakshmitraders.co.in,29NWCCM3844O1ZB,862251806,,,36,USR-202,2026-08-27 05:18:14
ACC-02490,Netravati Fleet Leasing Pvt Ltd,Leasing & Subscription,Banking & Financial Services,,Hubballi,Karnataka,netravatifleetleasing.in,29EXRCN6664U1ZI,,,,639,USR-211,2024-09-24 06:26:45
ACC-02491,Royal Fleet Leasing LLP,Leasing & Subscription,Banking & Financial Services,,Mysuru,Karnataka,royalfleetleasing.co.in,29YWAFR9662W1ZZ,,,,673,USR-206,2022-01-04 02:54:39
ACC-02492,Garden City Tours & Travels LLP,Cab Fleet Operator,Transportation Services,,Bangalore,Karnataka,gardencitytourstravels.co.in,29LEMFG8081B1ZO,,,,16,USR-209,2025-11-24 05:42:15
ACC-02493,Vinayaka Cabs Pvt Ltd,Cab Fleet Operator,Transportation Services,,Bengaluru,Karnataka,vinayakacabs.com,29GMDCV5259S1ZF,,,,10,USR-209,2025-05-06 10:30:47
ACC-02494,Zilla Panchayat - Ballari,Government / PSU,Govt,,Bengaluru,Karnataka,,29TOZGZ0165O1ZL,,,,49,USR-209,2025-07-21 05:21:05
ACC-02495,Orbit Tours & Travels Pvt Ltd,Cab Fleet Operator,Transportation,,Bengaluru,Karnataka,orbittourstravels.com,29QEQCO5527Y1Z9,,,,44,USR-202,2025-07-08 02:56:55
ACC-02496,Pinnacle Employee Transport Solutions LLP,Employee Transport Services,Transportation Services,,Bengaluru,Karnataka,pinnacleemployeetransp.in,29XIWFP0325S1Z6,,,Named,49,USR-209,2019-08-25 06:15:50
ACC-02497,City Municipal Office - Chitradurga,Government / PSU,Government,,Tumakuru,Karnataka,,,,,Named,19,USR-211,2025-07-31 10:08:26
ACC-02498,Akshaya Software Solutions Pvt Ltd,Corporate (Staff & Executive Cars),Info Tech,,Bengaluru,Karnataka,akshayasoftwaresolutio.co.in,29YVACA5099L1ZB,367058619,,,14,USR-214,2019-05-29 03:00:21
