SnapshotDate,OutletID,Channel,StageNo,Stage,OpenDeals,OpenUnits,OpenValueINR,StaleDeals,OverdueDeals
2025-06-24,OUT07,Retail,4,4-Negotiation,20,21,21542569,12,12
2025-06-24,OUT07,Retail,5,5-Booking / PO,23,24,23186615,0,9
2025-06-24,OUT08,Corporate & Fleet,1,1-Enquiry,47,276,293955389,13,13
2025-06-24,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,59,382,479835896,12,8
2025-06-24,OUT08,Corporate & Fleet,3,3-Quotation,38,197,201300385,7,7
2025-06-24,OUT08,Corporate & Fleet,4,4-Negotiation,41,297,318280703,5,9
2025-06-24,OUT08,Corporate & Fleet,5,5-Booking / PO,30,192,216905690,0,21
2025-06-25,OUT01,Retail,1,1-Enquiry,47,49,46174847,28,29
2025-06-25,OUT01,Retail,2,2-Test Drive / Demo,40,38,38574315,27,28
2025-06-25,OUT01,Retail,3,3-Quotation,35,35,31748613,24,25
2025-06-25,OUT01,Retail,4,4-Negotiation,22,21,18269649,14,15
2025-06-25,OUT01,Retail,5,5-Booking / PO,34,36,37649679,0,20
2025-06-25,OUT02,Retail,1,1-Enquiry,38,38,36819560,24,24
2025-06-25,OUT02,Retail,2,2-Test Drive / Demo,36,36,33251142,23,24
2025-06-25,OUT02,Retail,3,3-Quotation,37,37,35050417,22,23
2025-06-25,OUT02,Retail,4,4-Negotiation,28,28,27747047,19,19
2025-06-25,OUT02,Retail,5,5-Booking / PO,40,41,42504181,0,21
2025-06-25,OUT03,Retail,1,1-Enquiry,35,37,33493055,24,24
2025-06-25,OUT03,Retail,2,2-Test Drive / Demo,40,41,40728457,20,20
2025-06-25,OUT03,Retail,3,3-Quotation,33,32,29364471,14,15
2025-06-25,OUT03,Retail,4,4-Negotiation,35,36,34371958,23,23
2025-06-25,OUT03,Retail,5,5-Booking / PO,38,37,34752983,0,19
2025-06-25,OUT04,Retail,1,1-Enquiry,39,42,40033330,30,30
2025-06-25,OUT04,Retail,2,2-Test Drive / Demo,39,40,37482289,26,27
2025-06-25,OUT04,Retail,3,3-Quotation,32,33,31931421,22,22
2025-06-25,OUT04,Retail,4,4-Negotiation,30,29,29235943,19,20
2025-06-25,OUT04,Retail,5,5-Booking / PO,30,32,31614430,0,13
2025-06-25,OUT05,Retail,1,1-Enquiry,26,28,25110166,21,21
2025-06-25,OUT05,Retail,2,2-Test Drive / Demo,18,19,19395024,12,12
2025-06-25,OUT05,Retail,3,3-Quotation,29,29,23962348,20,20
2025-06-25,OUT05,Retail,4,4-Negotiation,24,25,25514355,19,20
2025-06-25,OUT05,Retail,5,5-Booking / PO,20,20,20225164,0,6
2025-06-25,OUT06,Retail,1,1-Enquiry,32,33,32959188,19,19
2025-06-25,OUT06,Retail,2,2-Test Drive / Demo,21,21,19108063,12,11
2025-06-25,OUT06,Retail,3,3-Quotation,23,24,19489774,14,14
2025-06-25,OUT06,Retail,4,4-Negotiation,15,15,16884300,7,8
2025-06-25,OUT06,Retail,5,5-Booking / PO,22,22,22103416,0,10
2025-06-25,OUT07,Retail,1,1-Enquiry,32,31,28291466,21,21
2025-06-25,OUT07,Retail,2,2-Test Drive / Demo,32,32,27218294,19,19
2025-06-25,OUT07,Retail,3,3-Quotation,20,21,25187323,13,13
2025-06-25,OUT07,Retail,4,4-Negotiation,20,21,21769971,12,12
2025-06-25,OUT07,Retail,5,5-Booking / PO,23,24,22999847,0,8
2025-06-25,OUT08,Corporate & Fleet,1,1-Enquiry,47,287,296723473,13,13
2025-06-25,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,59,386,479808328,12,8
2025-06-25,OUT08,Corporate & Fleet,3,3-Quotation,38,209,218656036,7,7
2025-06-25,OUT08,Corporate & Fleet,4,4-Negotiation,42,284,309932149,5,9
2025-06-25,OUT08,Corporate & Fleet,5,5-Booking / PO,30,208,227065967,0,20
2025-06-26,OUT01,Retail,1,1-Enquiry,42,43,38858807,28,29
2025-06-26,OUT01,Retail,2,2-Test Drive / Demo,44,43,44689240,27,28
2025-06-26,OUT01,Retail,3,3-Quotation,36,36,32667379,24,25
2025-06-26,OUT01,Retail,4,4-Negotiation,18,17,14070641,14,14
2025-06-26,OUT01,Retail,5,5-Booking / PO,35,37,38706640,0,20
2025-06-26,OUT02,Retail,1,1-Enquiry,40,40,39835712,24,24
2025-06-26,OUT02,Retail,2,2-Test Drive / Demo,37,37,33379742,23,24
2025-06-26,OUT02,Retail,3,3-Quotation,35,35,33266200,22,23
2025-06-26,OUT02,Retail,4,4-Negotiation,30,30,30373775,19,19
2025-06-26,OUT02,Retail,5,5-Booking / PO,40,41,42096898,0,21
2025-06-26,OUT03,Retail,1,1-Enquiry,32,34,30015478,24,24
2025-06-26,OUT03,Retail,2,2-Test Drive / Demo,38,39,38218441,20,20
2025-06-26,OUT03,Retail,3,3-Quotation,39,38,36203191,14,15
2025-06-26,OUT03,Retail,4,4-Negotiation,35,36,34200015,23,23
2025-06-26,OUT03,Retail,5,5-Booking / PO,37,36,33414703,0,19
2025-06-26,OUT04,Retail,1,1-Enquiry,43,46,43440629,30,30
2025-06-26,OUT04,Retail,2,2-Test Drive / Demo,36,37,35992273,26,27
2025-06-26,OUT04,Retail,3,3-Quotation,36,37,35635037,22,22
2025-06-26,OUT04,Retail,4,4-Negotiation,29,28,28563882,19,20
2025-06-26,OUT04,Retail,5,5-Booking / PO,32,34,33873459,0,15
2025-06-26,OUT05,Retail,1,1-Enquiry,28,29,26624464,21,21
2025-06-26,OUT05,Retail,2,2-Test Drive / Demo,16,18,15763865,12,12
2025-06-26,OUT05,Retail,3,3-Quotation,29,29,26649052,20,20
2025-06-26,OUT05,Retail,4,4-Negotiation,27,28,27706515,20,20
2025-06-26,OUT05,Retail,5,5-Booking / PO,18,18,18341319,0,5
2025-06-26,OUT06,Retail,1,1-Enquiry,30,31,28872860,19,19
2025-06-26,OUT06,Retail,2,2-Test Drive / Demo,23,23,21217703,12,11
2025-06-26,OUT06,Retail,3,3-Quotation,24,25,20864894,14,14
2025-06-26,OUT06,Retail,4,4-Negotiation,13,13,13560310,7,8
2025-06-26,OUT06,Retail,5,5-Booking / PO,23,23,23782644,0,10
2025-06-26,OUT07,Retail,1,1-Enquiry,31,30,27925993,21,22
2025-06-26,OUT07,Retail,2,2-Test Drive / Demo,31,31,26118444,19,19
2025-06-26,OUT07,Retail,3,3-Quotation,23,24,28387421,13,13
2025-06-26,OUT07,Retail,4,4-Negotiation,18,19,20155049,12,12
2025-06-26,OUT07,Retail,5,5-Booking / PO,22,23,22188907,0,6
2025-06-26,OUT08,Corporate & Fleet,1,1-Enquiry,49,287,299128531,13,13
2025-06-26,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,62,404,496425879,12,9
2025-06-26,OUT08,Corporate & Fleet,3,3-Quotation,35,208,222678998,7,7
2025-06-26,OUT08,Corporate & Fleet,4,4-Negotiation,44,289,316410523,5,9
2025-06-26,OUT08,Corporate & Fleet,5,5-Booking / PO,30,216,233196832,0,20
2025-06-27,OUT01,Retail,1,1-Enquiry,39,40,37043423,28,29
2025-06-27,OUT01,Retail,2,2-Test Drive / Demo,45,44,44748596,27,28
2025-06-27,OUT01,Retail,3,3-Quotation,37,37,33237490,24,25
2025-06-27,OUT01,Retail,4,4-Negotiation,17,16,13345845,14,14
2025-06-27,OUT01,Retail,5,5-Booking / PO,34,36,38141836,0,22
2025-06-27,OUT02,Retail,1,1-Enquiry,38,38,37708306,24,24
2025-06-27,OUT02,Retail,2,2-Test Drive / Demo,37,37,34348970,23,24
2025-06-27,OUT02,Retail,3,3-Quotation,35,35,33524749,22,23
2025-06-27,OUT02,Retail,4,4-Negotiation,32,32,32170015,19,19
2025-06-27,OUT02,Retail,5,5-Booking / PO,39,40,41176840,0,23
2025-06-27,OUT03,Retail,1,1-Enquiry,30,31,28385663,24,24
2025-06-27,OUT03,Retail,2,2-Test Drive / Demo,37,39,37379400,20,20
2025-06-27,OUT03,Retail,3,3-Quotation,41,40,38281033,14,15
2025-06-27,OUT03,Retail,4,4-Negotiation,35,36,33629293,23,23
2025-06-27,OUT03,Retail,5,5-Booking / PO,36,35,32879349,0,20
2025-06-27,OUT04,Retail,1,1-Enquiry,45,48,45285264,30,30
2025-06-27,OUT04,Retail,2,2-Test Drive / Demo,37,38,37529082,26,27
2025-06-27,OUT04,Retail,3,3-Quotation,34,35,32291327,22,22
2025-06-27,OUT04,Retail,4,4-Negotiation,28,27,28080894,19,20
2025-06-27,OUT04,Retail,5,5-Booking / PO,33,35,34810849,0,15
2025-06-27,OUT05,Retail,1,1-Enquiry,29,30,28256037,21,22
2025-06-27,OUT05,Retail,2,2-Test Drive / Demo,17,19,16911143,12,12
2025-06-27,OUT05,Retail,3,3-Quotation,28,28,25874848,20,20
2025-06-27,OUT05,Retail,4,4-Negotiation,27,28,27140835,20,20
2025-06-27,OUT05,Retail,5,5-Booking / PO,18,18,18341319,0,5
2025-06-27,OUT06,Retail,1,1-Enquiry,30,31,28889267,19,19
2025-06-27,OUT06,Retail,2,2-Test Drive / Demo,24,24,22324208,12,11
2025-06-27,OUT06,Retail,3,3-Quotation,25,26,21232147,14,14
2025-06-27,OUT06,Retail,4,4-Negotiation,12,12,12225001,7,8
2025-06-27,OUT06,Retail,5,5-Booking / PO,22,22,23848770,0,10
2025-06-27,OUT07,Retail,1,1-Enquiry,33,32,30563669,21,22
2025-06-27,OUT07,Retail,2,2-Test Drive / Demo,25,25,22229209,19,19
2025-06-27,OUT07,Retail,3,3-Quotation,27,28,31001719,13,13
2025-06-27,OUT07,Retail,4,4-Negotiation,20,21,21724919,12,12
2025-06-27,OUT07,Retail,5,5-Booking / PO,21,22,21561629,0,7
2025-06-27,OUT08,Corporate & Fleet,1,1-Enquiry,49,289,296231360,13,13
2025-06-27,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,61,405,496605921,12,9
2025-06-27,OUT08,Corporate & Fleet,3,3-Quotation,35,208,226649003,7,7
2025-06-27,OUT08,Corporate & Fleet,4,4-Negotiation,44,285,309893002,5,9
2025-06-27,OUT08,Corporate & Fleet,5,5-Booking / PO,31,224,242486477,0,20
2025-06-28,OUT01,Retail,1,1-Enquiry,44,45,42520235,28,29
2025-06-28,OUT01,Retail,2,2-Test Drive / Demo,41,40,40103634,27,28
2025-06-28,OUT01,Retail,3,3-Quotation,41,41,36777818,24,25
2025-06-28,OUT01,Retail,4,4-Negotiation,19,18,15975835,14,14
2025-06-28,OUT01,Retail,5,5-Booking / PO,34,36,38141836,0,23
2025-06-28,OUT02,Retail,1,1-Enquiry,38,38,36402902,24,24
2025-06-28,OUT02,Retail,2,2-Test Drive / Demo,37,37,34674856,23,24
2025-06-28,OUT02,Retail,3,3-Quotation,36,36,34181796,22,23
2025-06-28,OUT02,Retail,4,4-Negotiation,32,32,32170015,19,19
2025-06-28,OUT02,Retail,5,5-Booking / PO,37,38,39939198,0,23
2025-06-28,OUT03,Retail,1,1-Enquiry,31,32,31006925,24,24
2025-06-28,OUT03,Retail,2,2-Test Drive / Demo,33,35,33004004,20,20
2025-06-28,OUT03,Retail,3,3-Quotation,40,39,37723733,14,15
2025-06-28,OUT03,Retail,4,4-Negotiation,37,38,36262746,23,23
2025-06-28,OUT03,Retail,5,5-Booking / PO,37,36,33034162,0,20
2025-06-28,OUT04,Retail,1,1-Enquiry,43,46,41115035,30,30
2025-06-28,OUT04,Retail,2,2-Test Drive / Demo,38,39,38389363,27,27
2025-06-28,OUT04,Retail,3,3-Quotation,32,33,30291896,22,23
2025-06-28,OUT04,Retail,4,4-Negotiation,32,32,33448067,19,20
2025-06-28,OUT04,Retail,5,5-Booking / PO,33,34,34295313,0,15
2025-06-28,OUT05,Retail,1,1-Enquiry,27,28,26041460,21,22
2025-06-28,OUT05,Retail,2,2-Test Drive / Demo,20,22,20083944,12,12
2025-06-28,OUT05,Retail,3,3-Quotation,26,26,23237586,20,20
2025-06-28,OUT05,Retail,4,4-Negotiation,29,30,29514010,20,20
2025-06-28,OUT05,Retail,5,5-Booking / PO,17,17,17558193,0,7
2025-06-28,OUT06,Retail,1,1-Enquiry,35,36,32135898,19,19
2025-06-28,OUT06,Retail,2,2-Test Drive / Demo,20,20,20162330,12,12
2025-06-28,OUT06,Retail,3,3-Quotation,30,31,27668599,14,14
2025-06-28,OUT06,Retail,4,4-Negotiation,10,10,10153373,7,8
2025-06-28,OUT06,Retail,5,5-Booking / PO,24,24,25970590,0,11
2025-06-28,OUT07,Retail,1,1-Enquiry,31,30,29342943,21,22
2025-06-28,OUT07,Retail,2,2-Test Drive / Demo,28,28,24288338,19,19
2025-06-28,OUT07,Retail,3,3-Quotation,28,29,32010240,13,13
2025-06-28,OUT07,Retail,4,4-Negotiation,21,22,23156272,12,12
2025-06-28,OUT07,Retail,5,5-Booking / PO,20,21,20628768,0,7
2025-06-28,OUT08,Corporate & Fleet,1,1-Enquiry,51,304,309050314,13,13
2025-06-28,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,63,391,487010522,12,9
2025-06-28,OUT08,Corporate & Fleet,3,3-Quotation,33,190,200801378,7,7
2025-06-28,OUT08,Corporate & Fleet,4,4-Negotiation,44,287,316656553,5,9
2025-06-28,OUT08,Corporate & Fleet,5,5-Booking / PO,33,240,261570551,0,20
2025-06-29,OUT01,Retail,1,1-Enquiry,44,45,42224402,28,29
2025-06-29,OUT01,Retail,2,2-Test Drive / Demo,43,41,40065286,27,28
2025-06-29,OUT01,Retail,3,3-Quotation,40,41,38549543,24,25
2025-06-29,OUT01,Retail,4,4-Negotiation,22,21,18480079,14,14
2025-06-29,OUT01,Retail,5,5-Booking / PO,29,30,30856100,0,18
2025-06-29,OUT02,Retail,1,1-Enquiry,33,33,30071347,24,24
2025-06-29,OUT02,Retail,2,2-Test Drive / Demo,40,40,36833443,23,24
2025-06-29,OUT02,Retail,3,3-Quotation,38,38,35655581,22,23
2025-06-29,OUT02,Retail,4,4-Negotiation,31,31,29455227,19,20
2025-06-29,OUT02,Retail,5,5-Booking / PO,34,35,37179780,0,20
2025-06-29,OUT03,Retail,1,1-Enquiry,33,34,31939316,24,24
2025-06-29,OUT03,Retail,2,2-Test Drive / Demo,29,30,28847097,20,20
2025-06-29,OUT03,Retail,3,3-Quotation,37,36,34785314,14,15
2025-06-29,OUT03,Retail,4,4-Negotiation,40,41,39433062,23,23
2025-06-29,OUT03,Retail,5,5-Booking / PO,37,36,32797128,0,20
2025-06-29,OUT04,Retail,1,1-Enquiry,42,45,39492940,30,30
2025-06-29,OUT04,Retail,2,2-Test Drive / Demo,38,39,37506807,27,27
2025-06-29,OUT04,Retail,3,3-Quotation,31,32,30419161,22,22
2025-06-29,OUT04,Retail,4,4-Negotiation,33,33,33751261,19,21
2025-06-29,OUT04,Retail,5,5-Booking / PO,32,33,33556652,0,16
2025-06-29,OUT05,Retail,1,1-Enquiry,32,33,31275178,21,22
2025-06-29,OUT05,Retail,2,2-Test Drive / Demo,19,21,19085970,12,12
2025-06-29,OUT05,Retail,3,3-Quotation,25,25,21626465,20,20
2025-06-29,OUT05,Retail,4,4-Negotiation,29,30,30357389,20,20
2025-06-29,OUT05,Retail,5,5-Booking / PO,16,16,16494771,0,7
2025-06-29,OUT06,Retail,1,1-Enquiry,33,34,30710017,19,19
2025-06-29,OUT06,Retail,2,2-Test Drive / Demo,22,22,21314188,12,12
2025-06-29,OUT06,Retail,3,3-Quotation,27,28,24355309,14,14
2025-06-29,OUT06,Retail,4,4-Negotiation,14,14,15355859,7,8
2025-06-29,OUT06,Retail,5,5-Booking / PO,22,22,24001245,0,9
2025-06-29,OUT07,Retail,1,1-Enquiry,31,31,28722756,21,22
2025-06-29,OUT07,Retail,2,2-Test Drive / Demo,30,29,25912451,19,19
2025-06-29,OUT07,Retail,3,3-Quotation,24,25,26895789,13,13
2025-06-29,OUT07,Retail,4,4-Negotiation,23,24,25390020,12,12
2025-06-29,OUT07,Retail,5,5-Booking / PO,21,22,21493739,0,7
2025-06-29,OUT08,Corporate & Fleet,1,1-Enquiry,50,310,318357923,13,13
2025-06-29,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,64,377,466755030,12,9
2025-06-29,OUT08,Corporate & Fleet,3,3-Quotation,31,194,212900050,7,7
2025-06-29,OUT08,Corporate & Fleet,4,4-Negotiation,44,289,318727084,5,8
2025-06-29,OUT08,Corporate & Fleet,5,5-Booking / PO,34,243,264034859,0,20
2025-06-30,OUT01,Retail,1,1-Enquiry,43,44,39660454,28,29
2025-06-30,OUT01,Retail,2,2-Test Drive / Demo,45,43,42477741,27,28
2025-06-30,OUT01,Retail,3,3-Quotation,37,38,34850322,24,25
2025-06-30,OUT01,Retail,4,4-Negotiation,26,25,23265114,14,14
2025-06-30,OUT01,Retail,5,5-Booking / PO,26,27,28514239,0,17
2025-06-30,OUT02,Retail,1,1-Enquiry,38,38,35117929,24,24
2025-06-30,OUT02,Retail,2,2-Test Drive / Demo,38,38,34662047,23,24
2025-06-30,OUT02,Retail,3,3-Quotation,39,39,36344342,22,23
2025-06-30,OUT02,Retail,4,4-Negotiation,32,32,30211201,19,19
2025-06-30,OUT02,Retail,5,5-Booking / PO,36,37,39590449,0,22
2025-06-30,OUT03,Retail,1,1-Enquiry,37,38,36236612,24,24
2025-06-30,OUT03,Retail,2,2-Test Drive / Demo,32,33,30930230,20,20
2025-06-30,OUT03,Retail,3,3-Quotation,36,35,34207225,14,15
2025-06-30,OUT03,Retail,4,4-Negotiation,38,39,37595036,23,24
2025-06-30,OUT03,Retail,5,5-Booking / PO,38,37,34503722,0,22
2025-06-30,OUT04,Retail,1,1-Enquiry,43,47,39959473,30,30
2025-06-30,OUT04,Retail,2,2-Test Drive / Demo,38,39,39315564,27,27
2025-06-30,OUT04,Retail,3,3-Quotation,28,29,27462298,22,22
2025-06-30,OUT04,Retail,4,4-Negotiation,34,34,35064049,19,20
2025-06-30,OUT04,Retail,5,5-Booking / PO,31,31,31999173,0,17
2025-06-30,OUT05,Retail,1,1-Enquiry,31,32,30183635,21,22
2025-06-30,OUT05,Retail,2,2-Test Drive / Demo,19,20,19107401,12,12
2025-06-30,OUT05,Retail,3,3-Quotation,26,26,22725774,20,20
2025-06-30,OUT05,Retail,4,4-Negotiation,28,29,29901137,20,20
2025-06-30,OUT05,Retail,5,5-Booking / PO,16,16,16375767,0,6
2025-06-30,OUT06,Retail,1,1-Enquiry,32,33,29890915,19,19
2025-06-30,OUT06,Retail,2,2-Test Drive / Demo,19,19,17677620,12,12
2025-06-30,OUT06,Retail,3,3-Quotation,27,28,25845186,14,14
2025-06-30,OUT06,Retail,4,4-Negotiation,16,16,16792519,7,8
2025-06-30,OUT06,Retail,5,5-Booking / PO,21,21,22947326,0,11
2025-06-30,OUT07,Retail,1,1-Enquiry,30,31,28276126,21,22
2025-06-30,OUT07,Retail,2,2-Test Drive / Demo,34,33,29663842,19,19
2025-06-30,OUT07,Retail,3,3-Quotation,21,22,24858372,13,13
2025-06-30,OUT07,Retail,4,4-Negotiation,25,26,26050593,12,12
2025-06-30,OUT07,Retail,5,5-Booking / PO,20,21,20835679,0,7
2025-06-30,OUT08,Corporate & Fleet,1,1-Enquiry,51,291,317675308,13,13
2025-06-30,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,62,388,459197170,12,9
2025-06-30,OUT08,Corporate & Fleet,3,3-Quotation,34,217,246469011,7,7
2025-06-30,OUT08,Corporate & Fleet,4,4-Negotiation,45,290,320019211,5,8
2025-06-30,OUT08,Corporate & Fleet,5,5-Booking / PO,33,241,261995278,0,20
2025-07-01,OUT01,Retail,1,1-Enquiry,42,44,40536680,28,29
2025-07-01,OUT01,Retail,2,2-Test Drive / Demo,41,39,37597393,27,28
2025-07-01,OUT01,Retail,3,3-Quotation,40,41,37969995,24,25
2025-07-01,OUT01,Retail,4,4-Negotiation,26,25,24259061,14,14
2025-07-01,OUT01,Retail,5,5-Booking / PO,26,26,25989626,0,15
2025-07-01,OUT02,Retail,1,1-Enquiry,42,42,39251225,24,24
2025-07-01,OUT02,Retail,2,2-Test Drive / Demo,42,42,38963075,24,25
2025-07-01,OUT02,Retail,3,3-Quotation,30,30,27814714,22,23
2025-07-01,OUT02,Retail,4,4-Negotiation,33,33,31729705,19,20
2025-07-01,OUT02,Retail,5,5-Booking / PO,34,35,36984886,0,21
2025-07-01,OUT03,Retail,1,1-Enquiry,33,34,32161795,24,24
2025-07-01,OUT03,Retail,2,2-Test Drive / Demo,35,36,33719192,20,20
2025-07-01,OUT03,Retail,3,3-Quotation,34,33,30581218,14,15
2025-07-01,OUT03,Retail,4,4-Negotiation,39,40,40961324,23,24
2025-07-01,OUT03,Retail,5,5-Booking / PO,38,37,34115587,0,21
2025-07-01,OUT04,Retail,1,1-Enquiry,44,48,41901837,30,30
2025-07-01,OUT04,Retail,2,2-Test Drive / Demo,40,41,39609097,27,27
2025-07-01,OUT04,Retail,3,3-Quotation,30,31,28774292,22,22
2025-07-01,OUT04,Retail,4,4-Negotiation,33,33,33879185,19,20
2025-07-01,OUT04,Retail,5,5-Booking / PO,30,30,31084792,0,18
2025-07-01,OUT05,Retail,1,1-Enquiry,31,32,30970669,21,22
2025-07-01,OUT05,Retail,2,2-Test Drive / Demo,19,20,18539057,12,12
2025-07-01,OUT05,Retail,3,3-Quotation,27,27,23641227,20,20
2025-07-01,OUT05,Retail,4,4-Negotiation,29,30,30629843,20,20
2025-07-01,OUT05,Retail,5,5-Booking / PO,16,16,16375767,0,7
2025-07-01,OUT06,Retail,1,1-Enquiry,30,32,29039766,19,20
2025-07-01,OUT06,Retail,2,2-Test Drive / Demo,22,22,19400030,12,12
2025-07-01,OUT06,Retail,3,3-Quotation,25,26,23232063,14,14
2025-07-01,OUT06,Retail,4,4-Negotiation,16,16,16305917,7,8
2025-07-01,OUT06,Retail,5,5-Booking / PO,22,22,25093750,0,12
2025-07-01,OUT07,Retail,1,1-Enquiry,34,36,32547603,21,23
2025-07-01,OUT07,Retail,2,2-Test Drive / Demo,29,28,23439065,19,19
2025-07-01,OUT07,Retail,3,3-Quotation,18,18,19546787,13,13
2025-07-01,OUT07,Retail,4,4-Negotiation,24,26,28201288,12,12
2025-07-01,OUT07,Retail,5,5-Booking / PO,23,24,23366763,0,7
2025-07-01,OUT08,Corporate & Fleet,1,1-Enquiry,52,316,346252614,13,13
2025-07-01,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,57,357,422507958,12,9
2025-07-01,OUT08,Corporate & Fleet,3,3-Quotation,35,210,227670956,7,7
2025-07-01,OUT08,Corporate & Fleet,4,4-Negotiation,46,304,340789219,5,9
2025-07-01,OUT08,Corporate & Fleet,5,5-Booking / PO,34,243,263986295,0,21
2025-07-02,OUT01,Retail,1,1-Enquiry,44,45,43042808,28,29
2025-07-02,OUT01,Retail,2,2-Test Drive / Demo,42,41,39016389,27,28
2025-07-02,OUT01,Retail,3,3-Quotation,40,41,37944828,25,25
2025-07-02,OUT01,Retail,4,4-Negotiation,23,22,19225127,14,14
2025-07-02,OUT01,Retail,5,5-Booking / PO,26,26,26581852,0,16
2025-07-02,OUT02,Retail,1,1-Enquiry,43,44,40748958,24,24
2025-07-02,OUT02,Retail,2,2-Test Drive / Demo,38,38,33716478,24,25
2025-07-02,OUT02,Retail,3,3-Quotation,34,34,31616242,22,23
2025-07-02,OUT02,Retail,4,4-Negotiation,31,31,29555398,19,19
2025-07-02,OUT02,Retail,5,5-Booking / PO,33,34,35311049,0,17
2025-07-02,OUT03,Retail,1,1-Enquiry,37,38,35952616,24,24
2025-07-02,OUT03,Retail,2,2-Test Drive / Demo,31,32,29595809,20,20
2025-07-02,OUT03,Retail,3,3-Quotation,35,34,32168378,14,15
2025-07-02,OUT03,Retail,4,4-Negotiation,40,42,41488722,23,24
2025-07-02,OUT03,Retail,5,5-Booking / PO,36,35,32671192,0,20
2025-07-02,OUT04,Retail,1,1-Enquiry,42,45,39316982,30,30
2025-07-02,OUT04,Retail,2,2-Test Drive / Demo,43,45,44432905,27,27
2025-07-02,OUT04,Retail,3,3-Quotation,28,29,26851393,22,22
2025-07-02,OUT04,Retail,4,4-Negotiation,34,34,34500654,19,20
2025-07-02,OUT04,Retail,5,5-Booking / PO,30,30,30542420,0,17
2025-07-02,OUT05,Retail,1,1-Enquiry,30,31,30965223,21,22
2025-07-02,OUT05,Retail,2,2-Test Drive / Demo,22,23,22046217,12,12
2025-07-02,OUT05,Retail,3,3-Quotation,26,26,22242761,20,20
2025-07-02,OUT05,Retail,4,4-Negotiation,29,30,31357215,20,20
2025-07-02,OUT05,Retail,5,5-Booking / PO,17,17,17104473,0,7
2025-07-02,OUT06,Retail,1,1-Enquiry,31,33,32828469,19,20
2025-07-02,OUT06,Retail,2,2-Test Drive / Demo,23,23,20862329,12,12
2025-07-02,OUT06,Retail,3,3-Quotation,25,26,22816626,14,15
2025-07-02,OUT06,Retail,4,4-Negotiation,16,16,15715559,7,8
2025-07-02,OUT06,Retail,5,5-Booking / PO,20,20,22954493,0,12
2025-07-02,OUT07,Retail,1,1-Enquiry,33,35,31260149,22,23
2025-07-02,OUT07,Retail,2,2-Test Drive / Demo,29,28,23542384,19,19
2025-07-02,OUT07,Retail,3,3-Quotation,20,20,20452865,13,13
2025-07-02,OUT07,Retail,4,4-Negotiation,21,23,25848556,12,12
2025-07-02,OUT07,Retail,5,5-Booking / PO,24,25,24052239,0,8
2025-07-02,OUT08,Corporate & Fleet,1,1-Enquiry,50,318,349882845,13,13
2025-07-02,OUT08,Corporate & Fleet,2,2-Test Drive / Demo,58,337,391156649,12,9
2025-07-02,OUT08,Corporate & Fleet,3,3-Quotation,37,215,234251992,7,7
2025-07-02,OUT08,Corporate & Fleet,4,4-Negotiation,42,227,266553150,5,9
2025-07-02,OUT08,Corporate & Fleet,5,5-Booking / PO,34,303,316019914,0,19
2025-07-03,OUT01,Retail,1,1-Enquiry,42,43,41677599,28,29
2025-07-03,OUT01,Retail,2,2-Test Drive / Demo,39,38,37492025,28,28
2025-07-03,OUT01,Retail,3,3-Quotation,36,36,30772928,25,25
2025-07-03,OUT01,Retail,4,4-Negotiation,27,27,24981933,14,14
2025-07-03,OUT01,Retail,5,5-Booking / PO,27,27,27595130,0,17
2025-07-03,OUT02,Retail,1,1-Enquiry,37,38,35193686,24,24
2025-07-03,OUT02,Retail,2,2-Test Drive / Demo,42,42,36222169,24,25
2025-07-03,OUT02,Retail,3,3-Quotation,37,37,34701434,23,23
2025-07-03,OUT02,Retail,4,4-Negotiation,30,30,28536383,19,19
2025-07-03,OUT02,Retail,5,5-Booking / PO,33,34,35489875,0,18
2025-07-03,OUT03,Retail,1,1-Enquiry,39,41,38853083,24,24
2025-07-03,OUT03,Retail,2,2-Test Drive / Demo,36,37,35120102,20,20
2025-07-03,OUT03,Retail,3,3-Quotation,32,32,30100963,14,15
2025-07-03,OUT03,Retail,4,4-Negotiation,41,42,42018524,23,24
2025-07-03,OUT03,Retail,5,5-Booking / PO,35,34,31765830,0,20
2025-07-03,OUT04,Retail,1,1-Enquiry,43,46,40278159,30,30
2025-07-03,OUT04,Retail,2,2-Test Drive / Demo,42,44,42775513,27,27
2025-07-03,OUT04,Retail,3,3-Quotation,30,31,29365801,22,22
2025-07-03,OUT04,Retail,4,4-Negotiation,35,35,35237287,19,20
2025-07-03,OUT04,Retail,5,5-Booking / PO,29,29,29132849,0,17
2025-07-03,OUT05,Retail,1,1-Enquiry,32,34,34146731,21,22
2025-07-03,OUT05,Retail,2,2-Test Drive / Demo,20,21,19285179,12,12
2025-07-03,OUT05,Retail,3,3-Quotation,28,28,24887633,20,20
2025-07-03,OUT05,Retail,4,4-Negotiation,29,30,30957304,20,20
2025-07-03,OUT05,Retail,5,5-Booking / PO,18,18,18171771,0,8
